model,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
deepseek,0.0,0.0,0.3333333333333333,0.39285714285714285,0.28169014084507044,0.16417910447761194,0.2916666666666667,0.21212121212121213,0.16981132075471697,0.09090909090909091,0.14285714285714285,0.07692307692307693,0.0,0.0,0.0
gpt4o,0.0,0.0,0.0,0.20689655172413793,0.11428571428571428,0.1527777777777778,0.16129032258064516,0.16831683168316833,0.041666666666666664,0.034482758620689655,0.13043478260869565,0.08333333333333333,0.0,0.0,0.09090909090909091
gpt5o,0.0,0.0,0.16666666666666666,0.27586206896551724,0.1267605633802817,0.1388888888888889,0.25274725274725274,0.12121212121212122,0.0625,0.03571428571428571,0.043478260869565216,0.08333333333333333,0.0,0.0,0.09090909090909091
quasar.json,0.0,0.2,0.4166666666666667,0.41379310344827586,0.27692307692307694,0.2638888888888889,0.3431372549019608,0.1792452830188679,0.09230769230769231,0.13157894736842105,0.15384615384615385,0.14285714285714285,0.25,0.0,0.2
sft.json,0.0,0.6,0.2727272727272727,0.3793103448275862,0.28125,0.18840579710144928,0.29,0.18269230769230768,0.109375,0.10526315789473684,0.14814814814814814,0.15384615384615385,0.25,0.0,0.3
